,asset_id,axis-0,axis-1,axis-2,axis-3
32,10325,3.3952362940548237,3.4085973656105377,3.2870461018155925,3.4157284620861517
33,10781,4.6741945532217875,4.139006318974724,4.118419588821645,4.173488118547525
34,11061,2.431553711285155,2.2988552420790316,2.93250489498042,3.0303822534709863
35,11446,3.4387237451050194,3.9143489676041296,3.8877825738697047,4.037413225347098
36,11458,2.293943574225703,1.933072267710929,2.0010290583837667,2.1552209416162333
37,12128,5.7205744927020294,5.763183072267711,3.204176308294767,2.7026744393022426
38,12256,1.7976704343182628,1.7655304378782486,1.995377580989676,1.9825950071199716
39,12299,2.1626524118903525,2.177381852972588,2.084076851192595,2.066688545745817
40,12353,2.2429078408686367,2.2872074136703455,2.1436621128515485,2.1015319063723745
41,12425,1.9962675774296903,1.9785232734069065,1.8782206746173016,1.777317328230687
42,12849,3.59812210751157,3.458259166963332,1.8432104396582414,2.097649296902812
43,13063,2.6221631363474547,2.533808739765041,2.5625444998220006,2.3824870950516197
44,13375,2.9847421235315057,3.021543476326095,3.608379316482734,3.62939435742257
45,14099,2.0118369526521893,2.0407840868636526,1.901944642221431,1.9209015663937343
46,14585,3.542002269490922,4.404675818796725,3.981293387326451,3.2194675596297615
47,14647,3.427309540761837,3.143623175507298,3.5218549750800996,3.508327029191883
48,15086,3.7213532395870415,3.7690236739053042,3.2767833303666785,3.2309818885724457
49,15351,3.4558561765752938,3.29936142755429,3.4441749733001066,3.4482689569241725
50,15940,2.5084271537913847,2.617941215735137,3.730737139551442,3.743998086507654
51,15950,2.4344906995372018,2.450544010323959,2.626207057671769,2.5046557938768244
52,16268,2.100374911000356,2.099229040583838,2.0253370861516555,1.9742957903168388
53,16422,2.2827240566037736,2.2211363029547884,2.237756986472054,2.154698068707725
54,16807,1.965746262014952,1.9506496974012104,1.9397138661445354,1.893689925240299
55,16941,2.523507030971876,2.4750912246351016,3.01062989498042,2.952134878960484
56,17520,2.132765218939124,2.3550307048771804,3.1064101993592024,3.1876001245995016
57,17573,2.584432849768601,2.5295311943752226,2.4488585795656816,2.4027122641509435
58,17590,8.284292675329299,8.272344473122107,5.2886536578853685,5.075722009611962
59,17758,3.455205366678533,3.279019446422214,3.2751479619081523,3.0810174884300463
60,18036,1.9521682538269847,2.1806525898896405,3.8164493592025632,4.06684985760057
61,18120,4.802292853328587,4.321728150587398,4.260118147027412,4.387843761124955
62,18216,3.189079743681025,3.1274697401210396,2.652000266998932,2.7373843004627982
63,18617,2.742729841580634,2.7633888839444642,2.6492190281238877,2.6037847098611606
64,18639,2.510763394446422,2.57563300996796,3.067979040583838,2.9853984959060162
65,19114,2.827240566037736,2.8220118369526523,2.6229641331434674,2.5036601103595584
66,19150,2.7253637860448556,2.745077207191171,2.606059763260947,2.5558862139551444
67,19469,2.564502491990032,2.2031639373442506,3.793381763972944,3.7409053488786044
68,19656,3.31936409754361,3.205121929512282,3.4968182627269493,3.4777055891776434
69,19926,5.116044410822357,5.1000022249911,5.047714934140264,4.82563857244571
70,20362,2.196800462798149,2.1695109469562124,2.0667163581345673,2.08624065503738
71,20437,3.372736071555714,3.363569108223567,4.431965334638662,4.356727260590958
72,20520,3.2662257475970096,3.3283363741545036,3.1567061231755074,3.1236093805624776
73,20642,2.4153835884656463,2.4197111961552156,2.5562144001423994,2.5409064613741545
74,20774,4.389139818440726,4.52999288002848,4.163347721609114,3.715501512993948
75,21084,2.27938100747597,2.3112873798504805,2.510323958704165,2.4143489676041296
76,21252,5.754249733001068,5.627402990388038,6.23748998754005,6.60560364008544
77,21675,3.951128070487718,3.974178978284087,2.0489720541117835,2.0471809362762547
78,22667,3.397044099323603,3.366494971520114,3.033886614453542,3.00062299750801
79,22678,2.2281672748309007,2.195059407262371,1.9368325026699893,1.8175841046635814
80,23123,3.4820165094339623,3.496567951228195,2.7628604485582056,2.79686943752225
81,23290,1.9976136970452119,2.022066349234603,2.048187744749021,2.0440158864364544
82,23610,3.8487117301530795,3.856065325738697,3.6922726059095763,3.6502313990744035
83,23757,4.50877202741189,4.18748331256675,4.376729930580278,4.077546502313991
84,23975,2.3639696066215734,2.488936231755073,2.4620917141331433,2.4527022516909933
85,24221,3.5335973656105377,3.5656594873620504,3.094678933784265,3.9792797703809186
86,24570,2.4841803132787468,2.3742768778924885,2.501679868280527,2.605442328230687
87,24632,1.6456701673193308,1.6644602171591314,1.6558050017799928,1.6923171057315771
88,24792,1.9608846564613742,1.8985404058383766,1.8918821199715201,1.8452351815592738
89,24810,1.8268567550729797,1.8923604930580278,2.857884255962976,2.8419199448202206
90,26246,2.768317239231043,2.80124710751157,2.8184129138483445,2.784615299038804
91,26358,2.21189146493414,2.3440559362762547,2.127547614809541,2.109502936988252
92,26527,3.797803933784265,3.8300329298682807,2.955705989676041,3.0263939569241725
93,26678,2.812260813456746,2.8049072178711287,2.8367857778568886,2.925062299750801
94,27055,2.3683584015663937,2.3597921858312567,2.8299161178355288,2.8362128426486293
95,28005,2.6752347365610536,2.6410143734425064,2.7111516553933783,2.775175774296903
96,28415,2.338565770736917,2.3768356176575294,2.863824982200071,2.8492735404058385
97,28437,2.0752213866144533,2.018584238163047,2.083993414026344,1.874499377002492
98,28760,2.2360993681025274,2.2366111160555358,2.4450872196511213,2.4560119259522963
99,28915,3.131185475258099,3.278680135279459,2.763572445710217,2.7564858490566038
100,29717,2.298682805268779,2.3353284086863653,2.324698513705945,2.2592726504093985
101,29892,2.080500177999288,2.283296991812033,2.0544121573513707,2.114308917764329
102,30290,2.3163937344250622,2.302387415450338,1.982823068707725,1.760056959772161
103,30509,3.308689702741189,3.353923771804913,3.20687411000356,3.1301564168743323
104,30985,2.334933472766109,2.2706757297970808,3.0265497063011746,2.900815459238163
105,31051,2.84313256496974,2.844890307938768,2.7251023495906015,2.7189168743325025
106,31373,2.7849212353150588,3.1265686187255253,2.7177876913492347,2.718577563189747
107,31498,1.9635935831256675,1.8409186988252046,3.3378982734069065,3.352627714489142
108,31522,3.7092326005695977,3.7261759077963688,3.097004049483802,2.9167908953364186
109,31636,1.8468816749733001,1.8434885635457459,1.7966580633677465,1.7225992346030616
110,31695,5.954810430758277,3.924494927020292,5.251001245995016,4.854240833036668
111,31917,1.972426797792809,1.8707224546101815,1.8351114720541117,1.7035477483090067
112,32186,2.200938946244215,2.111572178711285,2.124555001779993,2.1278034887860446
113,32508,2.207129983980064,2.153318574225703,2.182126646493414,2.2575872196511213
114,32714,1.956000800996796,1.8977171591313635,1.8815581612673549,1.8985793431826272
115,33457,2.571989587041652,1.9832791918832324,3.719189435742257,3.642004494482022
116,33463,2.743425151299395,2.8243592025631896,3.5225836596653615,3.7239676041295833
117,33555,5.589639328942685,4.82683450516198,4.511074893200427,5.216730820576718
118,33594,4.000406060875757,3.6192094606621574,3.795790316838733,3.8917875578497685
119,33635,4.759077963688145,4.643689925240299,4.684034576361695,4.716052198291207
120,33794,2.855998576005696,3.0117145781416874,2.83374310252759,2.909793298326807
121,33862,2.3682193396226414,2.328681247775009,2.4608179067283733,1.9865165539337843
122,33990,1.8426764417942327,1.9239108668565326,2.014061943752225,1.9481910822356712
123,34235,3.0670334193663225,3.148501468494126,3.3494737896048417,3.22312766998932
124,34366,2.534181425774297,2.4864664916340335,3.0045222944108225,2.9433239142043433
125,34564,2.073697267710929,2.2068629850480597,1.834749911000356,1.7384634211463155
126,34754,1.7759489587041652,1.781811810252759,1.7343416251334995,1.6514495817016732
127,34760,2.6716636258454964,2.659860048059808,2.581668298326807,2.7051553043787826
128,34808,1.5054567906728373,1.5895169544321823,2.6344673371306513,2.6341558383766466
129,34935,3.325460573157707,3.1549817550729795,3.074754138483446,2.93750556247775
130,35465,2.226192595229619,2.2503559985760058,2.372330010679957,2.123798504805981
131,35644,2.427053666785333,2.3150364898540405,2.501123620505518,2.4821666963332145
132,36024,2.1744114898540405,2.183634077963688,2.0858457191171236,2.0725291473834107
133,36108,2.9304634656461372,2.7301141420434316,2.8347665984336063,2.8224846475614096
134,36608,2.251201495194019,2.080878426486294,2.865888661445354,2.865299038803845
135,36623,3.8050407173371306,3.830116367034532,2.8526722143111427,2.829009433962264
136,36908,2.985982556069776,2.9911556603773586,2.6225469473122107,2.4839633766464932
137,36910,1.9514618191527233,1.9192216981132075,2.18687144001424,2.1716525008899965
138,36942,4.8539126468494125,4.559001201495194,5.2245961641153436,5.48625511747953
139,37538,1.9506496974012104,1.9612962798148807,1.9279937255250978,1.8960094784620862
140,37798,1.7220262993948023,1.6944141598433606,1.7498943129227482,1.7198680580277679
141,38032,3.1458926664293343,3.1224857600569598,2.8066204610181558,2.7875189124243502
142,38227,2.1977182716269135,2.2115465913136347,1.9308361516553934,1.8502914738341047
143,38236,2.2260646582413672,2.4617913403346385,2.4024007653969384,2.4389239943040226
144,38491,2.120694642221431,2.1777767888928445,2.036322979708081,2.0899118903524387
145,38526,2.357261258454966,2.0132665094339623,3.7548282306870773,3.565381363474546
146,38760,1.867757653969384,1.877447490210039,1.8452908063367746,1.777562077251691
147,38988,4.59812766998932,4.304795968316126,3.734463999644001,3.686771315414738
148,39262,5.6758021092915625,5.71814368992524,5.105764951940192,5.077663314346743
149,39436,2.8527890263438946,2.7527423015307937,3.5726014595941615,3.4554111783552868
150,39737,2.577880250978996,2.891937744749021,3.139445754716981,2.0742868903524387
151,39872,1.4054601281594874,1.4522961908152368,2.092609692061232,2.0610259433962264
152,40043,3.1111160555357777,3.095874866500534,3.3011414204343184,3.574437077251691
153,40527,2.764512504449982,2.778007075471698,1.8522717159131363,1.9188323246707013
154,40693,3.1362751423994304,3.1088521270914917,2.543192639729441,2.493864587041652
155,40818,2.0945343093627624,2.181197712709149,2.0211819152723387,2.087130651477394
156,41235,2.6225803221787114,2.534626423994304,2.42999621751513,2.2472799483802066
157,41355,2.5035321733713065,2.501551931292275,2.4273373531505875,2.4275821021715913
158,41365,2.219317372730509,2.2745527767888927,2.2253526610893557,2.143350614097544
159,41388,2.648006407974368,2.668565325738697,2.668632075471698,2.6529792630829476
160,41604,4.296018378426487,4.34935141509434,4.423065370238519,4.391615121039516
161,42092,1.8012359825560698,1.836190592737629,2.0211819152723387,1.8868369526521893
162,42123,2.77561521003916,2.8484057938768244,3.267733179067284,3.1373375756496973
163,43660,2.3598311231755074,2.7462898273406906,3.9849479352082593,3.8390107689569244
164,44273,2.5490833036667855,2.5556581523673905,2.151316082235671,1.9427676664293343
165,44393,2.6202941438234246,2.7302754538981846,2.8241478284086865,2.531127625489498
166,44579,4.823029770380918,4.807065459238163,5.930279903880384,5.894835795656817
167,44618,1.8082892043431826,1.9485192684229262,1.8722020736917053,1.9021615788536845
168,45234,2.825922258810965,2.818835662157351,2.841758632965468,2.8711396404414384
169,45859,3.1972176486294055,3.2685397383410466,3.013689257742969,3.0115421413314345
170,46347,2.007620594517622,2.024563901744393,2.1334104663581344,2.1098589355642576
171,46458,2.912574537201851,2.9668976949092203,2.760062522249911,2.6348288981844075
172,46627,3.551558606265575,3.497880695977216,3.8845785866856533,3.8523829654681383
173,46670,2.413992969028124,2.3168387326450692,3.7585328408686367,3.6875222499110003
174,46996,9.24495483268067,8.899124466002135,9.84125244749021,9.544716758632966
175,47122,2.7782406995372018,2.7790305713777146,2.1439179868280527,2.2189113118547525
176,47571,3.9111004805980776,3.8852460840156637,3.4664026343894623,3.4499043253826986
177,47850,2.9242779903880383,3.1565225614097545,2.568301664293343,2.5207091046635814
178,48640,2.3285143734425064,2.317066794232823,3.259695398718405,3.2594172748309007
179,48697,2.202813501245995,2.2003548860804556,2.2226604218583126,2.099195665717337
180,49087,2.404486694553222,2.479124021003916,3.1012037201851195,3.0437210751156996
181,49353,2.3375422748309007,2.2676441794232822,2.066137860448558,2.1283263616945534
182,49420,2.833047792808829,2.7699581701673193,2.9138594695621216,2.705255428978284
183,49640,2.8764573691705233,2.924250177999288,2.851303844784621,2.971809362762549
184,49752,2.9089088643645424,2.848433606265575,2.528874822000712,2.5612261925952295
185,49832,1.888689257742969,1.8577841313634746,1.7652745639017444,1.796057315770737
186,49910,4.252313990744037,4.323346831612674,3.9350970096119617,3.3764128693485227
187,50521,2.725436098255607,3.1042074581701673,2.8912591224635102,2.773868592025632
188,50785,2.0920923816304735,2.176497419010324,2.02748976504094,1.9727772338910645
189,51569,4.246818262726949,4.472632609469562,3.717003381986472,3.8903969384122465
190,51940,2.9367824403702385,2.9634823335706657,3.4796635813456747,3.0292808828764684
191,52056,2.5080210929156284,2.578620060519758,2.7836474279102883,2.78562766998932
192,52111,2.9029236383054466,2.901555268778925,2.1287824848700607,2.1215846386614454
193,53015,2.541434896760413,2.7854162958348168,2.5581167675329297,2.732767443930224
194,53071,3.1408530615877535,3.1508321466714135,1.8553255161979352,1.8829265307938767
195,53126,3.4043531950872197,3.3575171324314703,3.461513216447134,3.4273707280170878
196,53683,3.887014951940192,7.758276966892132,7.02686120505518,6.653563323246707
197,53940,2.5465078764684943,2.617140218939124,2.8452018066927733,2.822239898540406
198,54784,2.1297225436098257,2.1030337753648984,2.165311276254895,2.1661456479174084
199,55075,3.4187766998932005,3.595040494838021,3.3395113919544324,3.400364898540406
200,55300,1.851999154503382,1.898245594517622,1.917130206479174,1.9213354396582414
201,56074,2.062127313990744,2.030899563901744,1.7106955322178712,1.6476504093983624
202,56458,3.3662835973656104,3.393673237807049,3.36251223745105,3.356749510501958
203,57400,4.248692817728729,4.216775320398718,4.33626846742613,2.586123843004628
204,57682,3.0879928355286577,4.733040005339979,4.357656194375222,4.554879405482378
205,57710,2.791751957992168,2.803433161267355,2.6742835528657887,2.6311632253470987
206,57874,4.652178266286935,4.849835350658597,5.952963688145247,5.9537869348522605
207,58479,2.2462342025631896,2.1767032306870773,2.5486494304022784,2.4704076183695265
208,58500,3.7423905304378784,3.7217759878960486,3.686331879672481,4.087264150943396
209,60047,3.016687433250267,3.01437344250623,2.743058027767889,2.747864008543966
210,61698,2.1737273050907797,2.2104619081523675,2.147544722321111,2.1272861783552868
211,61757,2.2444152723389106,2.374855375578498,2.2897717159131363,2.2082702919188324
212,61821,2.1714021893912423,2.199081078675685,2.1836563278746883,2.0397216536133858
213,61843,3.2639785065859734,2.866183472766109,2.94874733001068,2.8789048593805626
214,62266,2.5459794410822356,2.550685297258811,2.571110715557138,2.495694642221431
215,62463,3.473188857244571,3.2934207013171948,3.1953430936276255,2.98811854752581
216,62508,2.588443396226415,2.5682627269490923,2.5751156995372018,2.562677999288003
217,62718,4.0703375311498755,3.1288547970808116,3.894813545745817,3.7131541473834107
218,62748,3.583604040583838,3.51437344250623,3.663503470986116,3.535432983268067
219,62757,2.3958314791740833,2.277117079031684,2.9956779547881807,2.9586541028835884
220,63209,2.845941616233535,2.840067639729441,2.0640741812032752,2.066377046991812
221,63321,2.484497374510502,2.4991600658597366,2.6699615076539693,2.635985893556426
222,63522,2.2685230509077963,2.246362139551442,2.2655471253114987,2.2470240744037024
223,63721,2.2677109291562836,2.2736516553933783,2.342609692061232,2.27438033997864
224,64113,6.517199181203275,6.521949537201851,6.42003381986472,3.845863741545034
225,64132,2.2927643289426842,2.40625,2.867056781772873,2.8196978462086153
226,64176,2.166929957280171,2.2620260768956926,2.221125177999288,2.149513839444642
227,64402,2.426441794232823,2.451739943040228,2.156494749021004,2.0965534887860446
228,64409,1.928616723033108,1.9159008988964044,2.0405282128871485,1.883065592737629
229,64499,2.269579921680313,2.273807404770381,2.126585306158775,2.087425462798149
230,64543,2.2526533018867925,2.228545523317907,2.064263305446778,2.055062967248131
231,64745,3.0386480954076185,2.9482355820576718,2.7807326895692417,2.782423682805269
232,65364,3.4563401121395514,3.4363708170167317,2.580294366322535,2.552682226771093
233,65539,3.7798260056959774,3.743814524741901,2.7010279458882165,2.5355776076895693
234,65877,2.2236060430758275,2.1065270113919543,2.22186498754005,2.1512215201139195
235,65903,3.3304668031327873,3.3117768778924885,3.2530037379850483,3.2286734603061586
236,66556,4.7533708615165535,4.687433250266999,5.245199581701673,5.2203019312922745
237,66988,8.901677643289426,8.695554467782129,5.272216536133856,4.5301931292274835
238,67565,2.594945932716269,2.422064124243503,2.8151588643645424,2.842170256318975
239,67670,2.7218705500177998,2.6661678978284087,2.523240032039872,2.1912268600925597
240,67690,3.341180135279459,3.3362962798148805,2.788247597009612,2.5051174795300817
241,67922,3.559423949804201,3.479246395514418,4.224190103239587,4.273039782840868
242,67924,2.608935564257743,2.275798771804913,2.6395792541829834,2.5780805001779994
243,68158,1.911055980776077,1.9646782662869349,1.9807760768956924,1.9434629761480955
244,69170,6.2062566749733,6.076484069063723,4.4940926486294055,4.405315503737985
245,69518,2.9473010857956567,2.7971030615877535,2.87186276254895,2.929323157707369
246,70443,4.774486027055892,3.3691816482734067,4.554134033463866,4.1621573513705945
247,70465,2.2388472321110715,2.2427187166251334,2.1227138216447132,2.0764785065859734
248,70772,4.00434985760057,4.051942417230331,2.548604930580278,2.0515419188323247
249,70891,2.7321388839444642,2.4875233624065505,3.0449503826984694,2.8275910021359913
250,71297,2.1538303221787114,2.1570565592737627,3.6622407885368458,3.6672025186899253
251,71548,2.3999310252758987,2.374944375222499,2.0170434318262727,1.9222254360982556
252,71841,2.3363463421146315,2.1819430847276613,2.3839611516553934,2.3600313723745105
253,72058,3.467932315770737,3.307999955500178,3.071794900320399,3.2409164738341047
254,72190,1.9515341313634746,1.7932037646849412,1.864002981488074,1.861822490210039
255,72274,3.3305168654325383,3.206440236739053,3.217743191527234,3.2915238964044145
256,72828,1.9913614720541117,2.031044188323247,1.8491734158063369,1.929317595229619
257,72874,1.892310430758277,2.0175440548237806,1.82186721253115,1.9388906194375222
258,73657,3.2975313723745105,3.423955366678533,3.3225458348166605,2.9515285688857245
259,74090,3.046747063011748,3.034498487006052,3.2489041918832324,3.138578008187967
260,74159,2.4536367479530083,2.5487106176575294,2.553182849768601,2.4497875133499467
261,74199,3.004127358490566,3.089945265218939,2.9572912958348168,2.8779481132075473
262,74203,3.8932727394090425,3.8528446511213956,3.3650821021715913,3.7817116856532573
263,74402,2.2749977750089,2.2505117479530083,2.7279781505873975,2.6887181826272695
264,74684,2.4450482823068707,2.5821633588465644,2.554617969028124,2.5171936187255253
265,74728,3.051564168743325,2.947623709505162,3.0548571555713777,3.0037046101815594
266,74860,2.2099724101103595,1.996940637237451,3.894146048415806,3.8746328764684943
267,74990,3.110932493770025,3.2129594606621574,3.1979852705589176,3.1754016108935565
268,75561,2.3720351993592024,2.329738118547526,2.062611249555002,1.8785711107155572
269,75610,2.1463543520825916,2.2825238074047705,2.2452885813456747,2.095936053755785
270,75779,2.6997152011391954,2.7871017265930935,2.6605887326450692,2.515497063011748
271,75884,2.354307582769669,2.45999466002136,2.444269535421858,2.3806125400498397
272,75927,2.8866756407974368,2.9309084638661447,3.0912746974012104,3.0939113118547525
273,76113,2.5817127981488075,2.695387593449626,2.4014162068351728,2.3945076094695623
274,76362,5.290300151299395,4.490304601281595,4.649435964756141,4.975130161979352
275,76365,9.099968850124599,9.217604129583481,10.210456345674617,8.58376535243859
276,76844,3.6968060252758987,3.7787746974012104,3.6524730776076897,3.646498976504094
277,76891,2.1760468583125667,2.2727672214311143,2.7768667675329297,2.7177376290494837
278,77126,2.5559474012103953,2.4012215201139195,3.46811031505874,3.3696433339266645
279,77605,2.3137459950160197,2.421324314702741,2.280065192239231,2.296641375934496
280,78023,2.229952830188679,2.3554645781416874,2.2392310430758275,2.2102950338198646
281,78520,5.566532796368815,5.432232333570666,5.110709994660021,4.973405793876824
282,79430,2.927737851548594,3.141192372730509,2.758877714489142,2.7302865788536845
283,79750,2.4390074314702743,2.357617257030972,2.426069108223567,2.3691204610181558
284,80240,2.7436532128871485,2.674489364542542,2.7281005250979,2.699809763260947
285,80477,3.9047147561409754,3.8707836418654327,3.3323969829120683,3.3072100836596654
286,81308,1.9250956746173016,1.9448424706301175,1.82875355998576,1.8451962442150232
287,81471,3.1549205678177286,3.150058962264151,2.2123531505873975,2.1343449626201494
288,81509,2.7269769045923815,2.71376045745817,1.8411411979352084,1.8073213332146671
289,81788,3.821755962976148,3.832992168031328,3.227110404058384,3.243074715201139
290,81862,2.788547970808117,2.842437255250979,2.3944797970808116,2.3219117123531507
291,82139,2.438562433250267,2.502119304022784,2.458075605197579,2.2532095496618014
292,82320,4.324264640441438,4.335122597009612,3.0960473033107867,3.095880428978284
293,82421,2.0443663225347097,2.0451673193307225,1.9866111160555358,1.96312633499466
294,82876,3.433444953720185,3.6530738252046993,3.76437344250623,3.6959660911356353
295,82948,1.6123898629405482,1.5255262103951583,1.5335139284442862,1.4913948469206124
296,83010,1.8532173371306515,1.7343805624777502,1.6398240032039872,1.515313501245995
297,83825,2.1624021003915983,2.177387415450338,1.9868002402990388,1.9427009166963332
298,83903,2.053249599501602,2.1045467693129227,1.9540984336062657,1.8084171413314347
299,84258,5.499682938768245,5.522266598433606,5.242440592737629,5.027317328230687
300,84310,2.0597131986472053,2.048921991812033,1.954181870772517,1.8030271003915985
301,84331,2.6911489854040584,2.676297169811321,2.40124933250267,2.5512137326450692
302,84745,4.111371929512282,4.069753470986116,3.1386169455322177,2.7773673905304377
303,85042,2.6623965379138483,2.341986694553222,2.316922169811321,2.0359502936988254
304,85274,2.1870216269134923,2.0050952296190814,2.169794633321467,1.873815192239231
305,85326,2.320320843716625,2.2474857600569598,1.95187900498398,2.0213543520825916
306,85388,3.951934629761481,3.8772861783552868,4.066961107155572,3.776065770736917
307,85945,2.8832213421146315,2.9763372196511213,2.2609803310786756,2.0817239231043074
308,86088,3.008321466714133,2.941605108579566,2.712236338554646,2.6129906105375578
309,86445,3.9172303310786756,3.2267822178711287,8.71061765752937,8.628448736205055
310,86633,5.183978951584193,4.9873008632965465,6.760958081167676,6.730564702741189
311,87487,2.3140964311142755,2.201834505161979,2.516943307226771,2.5188456746173014
312,87556,2.196500088999644,2.181959772160911,2.8553978284086865,2.857789693841225
313,87594,3.569564346742613,3.2874021003915983,4.628254049483802,4.642393867924528
314,88163,5.494482022071912,5.399252402990388,3.6499922125311497,3.511931514773941
315,88177,4.24627870238519,4.000383810964756,4.272628159487362,3.619871395514418
316,88214,2.2436532128871485,2.338003960484158,2.303294099323603,2.3678410911356353
317,88562,2.75873865254539,2.7803433161267357,2.0123598255606976,2.060308383766465
318,88749,2.5544566571733713,2.647683784264863,3.029247508009968,2.9247063011747954
319,88843,2.610899118903524,2.6092748754004984,2.7438534620861517,2.7204354307582768
320,89506,2.0892221431114275,2.0616100035599856,1.878676797792809,1.8437778123887505
321,89801,4.0874977750089,4.023673905304379,1.3556703898184408,2.0815181114275543
322,90792,3.7530871751512995,3.7856944197223212,2.5748375756496973,2.490232289070844
323,90870,2.886136080455678,2.9195220719117123,2.328325249199003,2.1608056692773228
324,90892,2.3522049661801354,2.4848589355642576,2.7631663848344608,2.570070532217871
325,91086,3.288514595941616,3.3310453008187966,4.2406661623353505,4.1612673549305805
326,91113,3.5219662246351016,3.408892176931292,3.5136169455322177,3.414482467070132
327,91217,2.299428177287291,2.2998286756852973,2.4595830366678535,2.4083971164115345
328,92011,2.0431425774296903,1.9512281950872197,2.158825427198291,2.14375111249555
329,92035,4.958592915628338,5.103094962620149,5.102783463866144,4.985915806336775
330,92039,3.8247708259166964,3.7945999466002136,3.680174216803133,3.750127936988252
331,92047,2.6934073513705945,2.563267621929512,3.244698958704165,3.079448869704521
332,92145,2.6632920968316127,2.5222387860448556,2.8345329743681025,2.8187244126023496
333,92239,1.8870316393734425,1.8711452029191884,2.0053455411178356,1.9488307671769314
334,92639,2.7121584638661447,2.8287591224635102,2.8031327874688503,2.8393667675329297
335,92664,3.113302109291563,3.0149575026699895,3.4957391420434316,3.4067172481310073
336,92773,2.863185297258811,2.8666340334638662,2.686315192239231,2.6333381541473835
337,93040,2.196183027767889,2.0959138038447844,2.5272283285866854,2.4529692506229974
338,93366,2.8152812388750443,2.787635724457102,2.3278190637237453,2.2911178355286577
339,93591,1.6327374065503737,1.783869927020292,2.47186498754005,2.4464110893556428
340,94280,3.162941660733357,3.1649664026343896,3.0150798771804914,3.0000166874332503
341,94320,1.706996484514062,1.6611727928088287,1.7156016375934495,1.6677643289426842
342,94377,2.6430836151655392,2.585979218583126,2.015057627269491,2.0077262815948735
343,94465,3.5607200071199716,5.447623709505162,4.411339667141331,4.35815125489498
344,94703,3.1904481132075473,3.036623353506586,2.8129672481310073,2.7172147561409754
345,94850,2.0388872819508723,1.954938367746529,1.8954754805980776,1.808244704521182
346,94954,3.632359158063368,3.5778468761124955,2.193424038803845,2.0385424083303665
347,95139,4.226198157707369,4.07127202741189,4.173532618369527,3.8894012548949806
348,95259,3.192105731577074,3.0814012993948023,2.624071066215735,2.48372975258099
349,95290,2.0425251423994304,2.026994704521182,1.887181826272695,1.8498909754360982
350,95826,2.353478773584906,2.101131407974368,3.9357311320754715,3.8866033285866854
351,96057,5.963816082235671,4.906722810608757,5.012793698825205,6.168810074759701
352,96919,2.094428622285511,1.9173415806336775,1.8608601815592738,1.987439925240299
353,97056,2.7863396671413314,2.5115421413314345,2.6117056781772874,2.6276477394090425
354,97287,2.106120950516198,2.1358579565681737,2.173693930224279,2.1728929334282663
355,97516,2.5305936276254895,2.193451851192595,2.4142043431826274,2.2909620861516555
