,asset_id,axis-0,axis-1,axis-2,axis-3,axis-4,axis-5,axis-6,axis-7,axis-8,axis-9,axis-10,axis-11
0,60,3.669563137755102,3.4828204719387754,3.0701729910714284,2.7043008609693877,2.746990593112245,2.3065011160714284,3.0496851084183674,2.7418486926020407,3.6590601084183674,3.4380779655612246,3.821827168367347,3.6509486607142856
1,76,2.3894092793367347,2.394830197704082,2.5244539221938775,2.4255221619897958,2.675163424744898,2.564473054846939,2.5661670918367347,2.486248405612245,2.3522999043367347,2.2331592793367347,2.220105229591837,2.008968431122449
2,84,7.9067482461734695,7.75715481505102,4.52164381377551,4.260921556122449,5.377331792091836,4.851542570153061,8.21029974489796,7.950573979591836,10.02620774872449,9.932258450255102,9.515744579081632,9.78400031887755
3,115,3.209502551020408,3.4800701530612246,4.503547512755102,4.184191645408164,6.540118781887755,6.4038384885204085,7.384506536989796,7.3031927614795915,7.389110331632653,7.296316964285714,6.302395567602041,6.226223692602041
4,116,2.3369738520408165,2.2590082908163267,2.243841677295918,2.127650669642857,2.2184909119897958,2.0946069834183674,2.2221580038265305,2.054069674744898,2.23160475127551,2.1276905293367347,2.1178252551020407,2.2764269770408165
5,203,2.9701450892857144,3.1656967474489797,3.122050382653061,2.9555564413265305,3.1315967793367347,2.65316087372449,3.041194993622449,2.3738241390306123,3.145208864795918,2.4117107780612246,3.118084343112245,2.5935307716836733
6,283,9.749282525510203,9.861726721938776,6.573321906887755,6.815828284438775,2.665218431122449,2.8907445790816326,7.650490274234694,7.609195631377551,10.192482461734693,10.139548788265307,10.974529655612244,10.833386479591837
7,332,2.2887236926020407,2.5747169961734695,2.438396843112245,2.4074657206632653,2.5462970344387754,2.325992506377551,2.5349170918367347,2.1872608418367347,2.575892857142857,2.1162707270408165,2.6148158482142856,2.0094268176020407
8,336,2.588329081632653,2.607063137755102,2.1385323660714284,2.0476124043367347,2.1306002869897958,2.2481066645408165,2.605090082908163,2.727459343112245,2.970802774234694,3.0514389349489797,2.945491868622449,2.9604392538265305
9,342,7.67073899872449,7.652642697704081,6.928471779336735,6.755321269132653,4.9585060586734695,4.409199617346939,4.791952327806122,2.5980747767857144,6.353575414540816,5.850386639030612,7.531010841836735,7.342514349489796
10,360,3.7466517857142856,3.80452806122449,4.167689732142857,4.287786989795919,4.354890784438775,4.20573580994898,4.038125797193878,4.017279177295919,3.5316685267857144,3.281788105867347,3.232860331632653,2.665736607142857
11,543,15.244339923469388,14.668965242346939,16.0357740752551,11.992087850765307,16.863062021683675,6.279914700255102,17.186662946428573,7.068000637755102,16.529097576530614,11.033282844387756,15.737862723214286,13.435168207908163
12,620,6.1938177614795915,6.153041294642857,6.23014987244898,6.261080994897959,5.645567602040816,5.590561224489796,3.233916613520408,3.5709701849489797,2.89534837372449,2.913364955357143,5.2045998086734695,5.181281887755102
13,692,2.6247807716836733,2.6983617665816326,2.547831632653061,2.535833864795918,2.7582310267857144,2.715222417091837,3.0000597895408165,2.894551179846939,3.093730070153061,2.8462013711734695,2.8586575255102042,2.645607461734694
14,721,2.845264668367347,2.837093431122449,2.611427774234694,2.6314373405612246,2.6335698341836733,2.502391581632653,2.9673549107142856,2.774593431122449,3.08382493622449,2.8657126913265305,3.062878667091837,2.9171914859693877
15,785,8.433354591836734,8.089764030612244,9.38606106505102,8.842414700255102,8.019610969387756,7.645089285714286,6.518893494897959,6.143016581632653,3.8942920918367347,3.337292729591837,5.445412149234694,5.187121332908164
16,829,5.28531568877551,5.048190369897959,3.927913743622449,3.453822544642857,3.467334980867347,2.0678611288265305,4.458565848214286,3.8343231823979593,5.507952008928571,5.180584343112245,5.700175382653061,5.618702168367347
17,897,2.9256616709183674,2.950733418367347,3.113639987244898,2.963329081632653,3.1208745216836733,2.9125279017857144,2.989616549744898,2.601941167091837,2.8563058035714284,2.3658721301020407,2.76741868622449,2.500358737244898
18,899,2.7955795599489797,3.050402582908163,3.10367506377551,3.186623086734694,3.381656568877551,3.5811144770408165,3.6560108418367347,3.625797193877551,3.4283123405612246,3.364616549744898,3.2855548469387754,2.8343829719387754
19,1000,2.979053730867347,3.3225247130102042,3.1513273278061225,3.2861726721938775,3.4250438456632653,3.4698461415816326,3.517478475765306,3.38948899872449,3.419025031887755,3.3562460140306123,3.207549426020408,3.1513073979591835
20,1398,3.071588010204082,3.3275669642857144,6.372169961734694,6.633609693877551,9.594866071428571,9.94662786989796,10.802594866071429,11.130121970663266,10.224469866071429,10.49168925382653,7.991091358418367,8.181859853316327
21,1421,1.9055923150510203,2.0812938456632653,1.9424824617346939,1.9685905612244898,2.152881855867347,2.1428372130102042,2.344646843112245,2.310367506377551,2.327686543367347,2.2872289540816326,2.128308354591837,1.987125318877551
22,1544,2.9798110650510203,2.67659837372449,4.463109853316326,4.407665019132653,6.1186623086734695,5.99234693877551,6.311882174744898,6.312559789540816,5.492087850765306,5.431022799744898,3.9835180165816326,3.865852200255102
