,asset_id,axis-0,axis-1,axis-2,axis-3,axis-4,axis-5,axis-6,axis-7,axis-8,axis-9,axis-10,axis-11
0,203,2.8265841936632254,2.9878404236383056,2.978334149163403,2.9428455411178356,2.9354863830544677,2.8083281416874333,2.7538603595585616,2.739831790672837,2.74560564257743,2.784320487718049,2.96374377002492,2.7727616589533643
1,785,3.4455989676041296,3.4426063545745818,3.7793476326094697,3.6340779636881453,3.3961596653613384,3.2806492524029904,3.0047058561765754,2.8433495016019936,2.226053533285867,2.0850335973656104,2.6819152723389106,2.611816927732289
2,1908,1.7724334727661089,1.631569286222855,1.7161356354574582,1.608245817016732,1.695938278746885,1.5951573068707725,1.6621017265930935,1.6076339444642223,1.6518500800996796,1.6181525898896405,1.5910355108579566,1.671491189035244
3,4526,2.703864809540762,2.7072134211463155,2.7805991901032394,2.753554423282307,2.572684896760413,2.5383866589533643,2.1902144891420434,2.1808027767888927,1.9736950427198292,1.9079910555357777,2.3459861160555358,2.2713932894268423
4,5311,3.616372597009612,3.220513305446778,4.283380428978284,4.2941716358134565,4.6608835439658245,4.716141197935208,4.68000177999288,4.609002313990744,4.472159798860805,4.439018556425775,4.027439702741189,3.990248976504094
5,6890,2.5364676041295833,2.7303422036311855,2.5241745283018866,2.756074225703097,2.4752914738341047,2.7821066215735137,2.5620883766464932,2.668999199003204,2.6776432894268423,2.5930936276254895,2.7425073424706303,2.5089055268778924
6,7038,3.435859069063724,3.465429200783197,2.5283296991812034,2.557554957280171,2.923805179779281,3.004950605197579,3.7624766375934495,3.720123932004272,4.127091491634033,4.084672036311855,3.984564124243503,3.937249688501246
7,7581,2.3801564168743323,2.6973956479174084,2.6966391509433962,2.5068362851548596,2.8362128426486293,2.514067506229975,2.8172002936988254,2.366172347810609,2.851003470986116,2.2379961730153077,2.7624655126379496,2.3329532306870773
8,7619,3.229563456746173,3.2040205589177644,2.085434095763617,2.177248353506586,2.9550718672125313,2.94187766998932,3.943062477750089,3.9279770380918477,4.218772249911001,4.194341847632609,4.047297748309007,3.946327652189391
9,8139,2.271576851192595,2.3112595674617302,1.7928644535421858,1.9392021181915273,2.1304957280170878,2.1518445176219294,2.664610404058384,2.593688812744749,2.826689880740477,2.829760368458526,2.6718026877892487,2.6630695977216092
10,8245,2.756385724457102,2.8042230331078675,2.8008966714133146,2.7125088999644,2.5637682449270205,2.6002692239231044,2.475369348522606,2.4967292630829476,2.3867145781416874,2.55437878248487,2.613685920256319,2.6621573513705945
11,8817,3.1561776877892487,3.1653557760768956,2.871951762192951,2.9924572801708793,2.80813345496618,2.8592971253114987,2.7904670256318975,2.6389785065859734,2.932198958704165,3.0031761747953007,3.049138928444286,3.071700338198647
12,9011,2.8934062388750443,2.889045256318975,2.5307160021359913,2.4807760768956926,1.9382564969740121,2.012804823780705,2.1061543253826986,2.1442684229263085,2.631363474546102,2.620683517265931,2.8539070843716625,2.8185964756140978
13,9223,4.504327607689569,4.357633944464222,4.287769223923104,4.303232912068352,5.082919855820577,4.974318040227839,5.157228996084016,5.357077696689213,5.046118503025988,5.3019034798860805,4.507670656817373,5.02686120505518
14,9409,3.603061587753649,3.586307404770381,3.5421524563901743,3.5270336418654327,3.5293420701317193,3.49999443752225,3.4059663136347456,3.253865922036312,3.0378470986116057,2.926452919188323,3.0232289070843716,2.970062744749021
15,9805,7.81253893734425,12.694870283018869,3.913503470986116,12.472065236739054,6.463081835172659,12.460345096119616,10.689763928444286,12.406533686365254,12.54433294766821,12.070843716625134,12.854429957280171,10.647984158063368
16,9891,2.200104574581702,2.07375845496618,2.2259812210751155,2.0329632431470275,2.220808116767533,1.9742679779280883,2.211824715201139,2.0600246974012104,2.1692272605909575,1.9989709416162336,2.1657173371306513,2.1184474012103953
17,10325,3.3952362940548237,3.4085973656105377,3.4044644446422216,3.4564847365610536,3.3779203008187966,3.2820343093627624,3.2870461018155925,3.4157284620861517,3.1336051530793876,3.2613641420434316,3.0469695621217516,3.263505695977216
18,11061,2.431553711285155,2.2988552420790316,2.7763438946244214,2.772561409754361,2.8414582591669633,3.0263327696689215,2.93250489498042,3.0303822534709863,2.95500511747953,2.9603339711641152,2.6414704966180134,2.251184807760769
19,11446,3.4387237451050194,3.9143489676041296,3.830055179779281,3.842003381986472,3.9534587486650055,3.8185797881808474,3.8877825738697047,4.037413225347098,3.583865477038092,4.0803833659665365,4.038242034531862,4.070504405482378
20,11458,2.293943574225703,1.933072267710929,2.013861694553222,2.069330722677109,2.102249466002136,2.0264773940904237,2.0010290583837667,2.1552209416162333,1.873008632965468,2.2220986116055537,1.8504861605553578,2.216697445710217
21,12425,1.9962675774296903,1.9785232734069065,1.9424061053755786,1.8847343360626558,1.870249644001424,1.8255940726237094,1.8782206746173016,1.777317328230687,1.895875978996084,1.8222065236739053,1.9019279547881809,1.9053544410822356
22,13063,2.6221631363474547,2.533808739765041,2.492613029547882,2.4278324136703455,2.528385323958704,2.4114175418298327,2.5625444998220006,2.3824870950516197,2.5312055001779994,2.388249822000712,2.5362284175863294,2.4529915005339977
23,13375,2.9847421235315057,3.021543476326095,3.435503070487718,3.2599067728729083,3.644490922036312,3.6485960306158773,3.608379316482734,3.62939435742257,3.143584238163047,3.4040973211107155,2.832196733713065,2.807866456034176
24,14099,2.0118369526521893,2.0407840868636526,1.9411601103595586,1.981677198291207,1.9437188501245994,1.9712642399430402,1.901944642221431,1.9209015663937343,1.8513928444286223,1.8562210751156996,1.8983624065503737,1.896137415450338
25,14585,3.542002269490922,4.404675818796725,3.4868892399430402,3.6839678266286935,3.838248709505162,3.2027912513349945,3.981293387326451,3.2194675596297615,4.214605954076184,3.7679834905660377,4.508560653257387,3.926425106799573
26,15086,3.7213532395870415,3.7690236739053042,3.381508098967604,3.375177999288003,2.9607678444286223,2.8062199626201494,3.2767833303666785,3.2309818885724457,3.5994682271270917,3.556003025987896,3.6714633766464932,3.6667352705589176
27,15351,3.4558561765752938,3.29936142755429,3.319508721965112,2.6835840156639374,3.3851626468494125,3.5232010946956214,3.4441749733001066,3.4482689569241725,3.3882220096119617,3.534748798504806,3.337392087931648,3.523456968672125
28,15940,2.5084271537913847,2.617941215735137,3.162135101459594,3.141064435742257,3.675451673193307,3.619459772160911,3.730737139551442,3.743998086507654,3.7108290316838732,3.607823068707725,3.2276110270558918,3.148000845496618
29,15950,2.4344906995372018,2.450544010323959,2.466130072979708,2.489002981488074,2.6215902011391954,2.48560987006052,2.626207057671769,2.5046557938768244,2.4437855998576006,2.471809362762549,2.4347354485582056,2.453914871840513
30,16422,2.2827240566037736,2.2211363029547884,2.274246840512638,2.1050918921324313,2.0619882520469917,2.0758833214667143,2.237756986472054,2.154698068707725,2.1887793698825204,2.1253448736205054,2.1869048148807404,2.1725647472410112
31,16941,2.523507030971876,2.4750912246351016,2.9215857511569956,2.8804122908508365,3.0772906283374866,3.020497730509078,3.01062989498042,2.952134878960484,2.5956579298682807,2.577680001779993,2.162179601281595,2.1979018333926663
32,17590,8.284292675329299,8.272344473122107,8.181325649697401,8.186009255962976,7.464071956212175,7.458676352794589,5.2886536578853685,5.075722009611962,4.44187766998932,4.4514228818084725,7.347960795656817,7.299600614097543
33,18639,2.510763394446422,2.57563300996796,2.948174394802421,2.9645725792096833,3.1087853773584904,3.121389951940192,3.067979040583838,2.9853984959060162,2.8393055802776788,2.8144746796012816,2.2616533908864365,2.3377147116411536
34,19114,2.827240566037736,2.8220118369526523,2.9205121929512283,2.665873086507654,2.8031327874688503,2.443930224279103,2.6229641331434674,2.5036601103595584,2.7316549483802066,2.6099034353862582,2.707747419010324,2.5271003915984336
35,19150,2.7253637860448556,2.745077207191171,2.556959772160911,2.5367123531505875,2.5433428266286935,2.5176330544677823,2.606059763260947,2.5558862139551444,2.6465323513705945,2.6449526076895693,2.711997152011392,2.6635257208971166
36,19469,2.564502491990032,2.2031639373442506,3.2312655749377,3.058339266642933,3.7017232556069777,3.607695131719473,3.793381763972944,3.7409053488786044,3.5884211463154148,3.5175329298682807,2.929228595585618,2.9157228996084017
37,19926,5.116044410822357,5.1000022249911,3.7247185386258455,3.228367524029904,3.6842848878604486,3.3782707369170524,5.047714934140264,4.82563857244571,5.486839177643289,5.360715557137771,5.564018556425775,5.4903936009255965
38,20362,2.196800462798149,2.1695109469562124,2.0566593983624064,2.0377135991456035,2.026811142755429,2.074125578497686,2.0667163581345673,2.08624065503738,2.229313145247419,2.1155938501245997,2.1951984692061233,2.151610893556426
39,20437,3.372736071555714,3.363569108223567,4.152968138127448,4.135246084015664,4.44248398006408,4.41499421502314,4.431965334638662,4.356727260590958,4.0034320487718045,4.0030871751512995,2.8790606087575648,3.0780860626557494
40,22667,3.397044099323603,3.366494971520114,3.4517343805624776,3.511130517977928,3.3511536578853685,3.4208070042719827,3.033886614453542,3.00062299750801,2.870928266286935,2.7196622463510147,2.99123353506586,2.957246796012816
41,23757,4.50877202741189,4.18748331256675,4.393389551441794,4.584104663581345,4.665200026699893,4.514100881096476,4.376729930580278,4.077546502313991,3.8802732289070843,3.770225169099324,3.833987851548594,3.9123631630473477
42,24221,3.5335973656105377,3.5656594873620504,3.1786612228551085,3.2776510768956926,3.515313501245995,3.6007754093983624,3.094678933784265,3.9792797703809186,3.935308383766465,4.075950071199715,3.861983802064792,3.8800952296190814
43,24632,1.6456701673193308,1.6644602171591314,1.6792564079743681,1.7077251690993236,1.676502981488074,1.754878292986828,1.6558050017799928,1.6923171057315771,1.602444152723389,1.6322479085083659,1.5676619793520825,1.540817461730153
44,26527,3.797803933784265,3.8300329298682807,3.4190715112139554,3.425679734781061,2.9707024296902813,2.9672648184407264,2.955705989676041,3.0263939569241725,3.483179067283731,3.322056336774653,3.795439880740477,3.815687299750801
45,27055,2.3683584015663937,2.3597921858312567,2.721369927020292,2.739503604485582,2.8806403524385904,2.872185386258455,2.8299161178355288,2.8362128426486293,2.4583481666073337,2.4099879850480597,1.7369337397650408,1.544627758988964
46,28437,2.0752213866144533,2.018584238163047,2.016798682805269,1.93999199003204,2.0623053132787468,1.916379271982912,2.083993414026344,1.874499377002492,2.0523707280170878,1.8972665984336063,2.0321678088287647,1.949754138483446
47,29717,2.298682805268779,2.3353284086863653,2.284437299750801,2.312828186187255,2.338816082235671,2.3740376913492347,2.324698513705945,2.2592726504093985,2.1833337041651832,2.1707736294054825,2.203369749021004,2.128242924528302
48,29892,2.080500177999288,2.283296991812033,2.0781027500889997,2.2756485849056602,1.9533641865432538,2.1753515485938055,2.0544121573513707,2.114308917764329,2.174934362762549,2.1637649074403704,2.284876735493058,2.28375311498754
49,30290,2.3163937344250622,2.302387415450338,2.2869126023495907,2.238240922036312,2.097754983980064,2.0116812032751867,1.982823068707725,1.760056959772161,1.9899041028835884,1.901382831968672,2.1204665806336775,2.0570988341046634
50,30509,3.308689702741189,3.353923771804913,3.1623353506585974,2.979741456034176,3.1400910021359913,3.0256485849056602,3.20687411000356,3.1301564168743323,3.236110493058028,3.2384022338910645,3.315370238519046,3.335684407262371
51,30985,2.334933472766109,2.2706757297970808,2.924010991456034,2.842565192239231,3.187883810964756,3.076600881096476,3.0265497063011746,2.900815459238163,2.512070576717693,2.3005851726593094,1.8877436365254538,1.8005351103595586
52,31498,1.9635935831256675,1.8409186988252046,2.730414515841937,2.677248353506586,3.211446466714133,3.221937299750801,3.3378982734069065,3.352627714489142,3.0389150943396226,3.044700071199715,2.2394924795300817,2.247736071555714
53,31636,1.8468816749733001,1.8434885635457459,1.7954843805624778,1.7127035866856533,1.7644235048059809,1.7257865343538625,1.7966580633677465,1.7225992346030616,1.8352171591313635,1.6555713777144891,1.7831023050907797,1.6665127714489143
54,31695,5.954810430758277,3.924494927020292,5.5319230598077604,4.502441927732289,4.902356265574937,4.151065770736917,5.251001245995016,4.854240833036668,5.659114676041296,5.536717915628338,5.694219473122107,5.916062210751157
55,32508,2.207129983980064,2.153318574225703,2.1947757208971166,2.1578964934140266,2.236694553221787,2.24250177999288,2.182126646493414,2.2575872196511213,2.069937032751869,2.242140218939124,2.059251512993948,2.1894691171235316
56,33457,2.571989587041652,1.9832791918832324,3.3279748131007474,3.096364364542542,3.7468238252046993,3.67000600747597,3.719189435742257,3.642004494482022,3.228067150231399,3.222871796012816,2.1283597365610536,2.4150832146671415
57,33463,2.743425151299395,2.8243592025631896,3.0591736383054466,3.1049305802776788,3.479429957280171,3.5883655215379138,3.5225836596653615,3.7239676041295833,3.550507297970808,3.426942417230331,3.306520336418654,3.1807749644001424
58,33594,4.000406060875757,3.6192094606621574,3.9216636258454964,3.7250967871128515,3.9084861160555358,3.762749199003204,3.795790316838733,3.8917875578497685,3.669850258098968,2.771432226771093,3.5989564791740833,3.7397761658953366
59,33794,2.855998576005696,3.0117145781416874,2.6437344250623,2.8314791740833036,2.667191393734425,2.922375622997508,2.83374310252759,2.909793298326807,2.639951940192239,2.9980308828764684,2.928294099323603,2.937294188323247
60,33862,2.3682193396226414,2.328681247775009,2.3878548860804556,2.1413703720185118,2.409131363474546,2.0510857956568174,2.4608179067283733,1.9865165539337843,2.4311810252758987,1.9838910644357421,2.359491812032752,2.076372819508722
61,34235,3.0670334193663225,3.148501468494126,3.135123709505162,3.1099590601637592,3.1988919544321823,3.2746417764328943,3.3494737896048417,3.22312766998932,3.2290350213599144,3.220691304734781,3.1421546813812746,3.037201851192595
62,34564,2.073697267710929,2.2068629850480597,2.0259267087931647,2.121367702029192,1.9055101904592382,1.8241533908864365,1.834749911000356,1.7384634211463155,2.0065192239231044,1.8353617835528657,2.1041685208259167,1.9933417141331435
63,34760,2.6716636258454964,2.659860048059808,2.0101515218939126,2.2626212620149517,2.3867924528301887,2.3170278568885725,2.581668298326807,2.7051553043787826,2.890947623709505,2.863190859736561,2.7917074581701673,2.767321555713777
64,34808,1.5054567906728373,1.5895169544321823,1.8918988074047705,1.8924661801352796,2.3867924528301887,2.387548949804201,2.6344673371306513,2.6341558383766466,2.554695843716625,2.5140563812744747,2.0782028746885013,2.040745149519402
65,35644,2.427053666785333,2.3150364898540405,2.274246840512638,2.2043487451050194,2.426497419010324,2.350925596297615,2.501123620505518,2.4821666963332145,2.4558561765752938,2.4590935386258455,2.396693663225347,2.359547436810253
66,36108,2.9304634656461372,2.7301141420434316,2.8499744126023496,2.753498798504806,2.759050151299395,2.7930925151299393,2.8347665984336063,2.8224846475614096,2.8372864008543965,2.800429423282307,2.791384834460662,2.7315881986472053
67,36908,2.985982556069776,2.9911556603773586,3.0450783196867213,3.163937344250623,3.0379805980776076,2.9961730153079387,2.6225469473122107,2.4839633766464932,2.2747919633321465,2.210445220719117,2.517994615521538,2.5484102438590246
68,37798,1.7220262993948023,1.6944141598433606,1.7611416429334283,1.713504583481666,1.7807827518689925,1.6933851014595942,1.7498943129227482,1.7198680580277679,1.7017900053399786,1.7202129316482735,1.5800941171235314,1.6756574848700605
69,38032,3.1458926664293343,3.1224857600569598,2.3441783107867566,2.391114498042008,1.983818752224991,1.6797069686721253,2.8066204610181558,2.7875189124243502,3.2828964934140266,3.278190637237451,3.39748909754361,3.3865310163759346
70,38236,2.2260646582413672,2.4617913403346385,2.173621618013528,2.428438723745105,2.2322278835884655,2.3939068618725523,2.4024007653969384,2.4389239943040226,2.531161000355999,2.4349857600569598,2.414081968672125,2.331668298326807
71,38526,2.357261258454966,2.0132665094339623,3.0472421235315057,2.8158986739053042,3.622630384478462,3.3822312210751155,3.7548282306870773,3.565381363474546,3.521187477750089,3.490304601281595,2.8741934407262373,2.8004016108935565
72,38760,1.867757653969384,1.877447490210039,1.8456468049127803,1.8146193040227838,1.8667285955856177,1.7973533730865077,1.8452908063367746,1.777562077251691,1.8448013082947667,1.7464567016731933,1.8089066393734425,1.7927977038091847
73,40527,2.764512504449982,2.778007075471698,2.5192406105375578,2.661206167675329,2.411350792096832,2.4029737006051977,1.8522717159131363,1.9188323246707013,2.320415405838377,2.280921813812745,2.6149041028835884,2.6211674528301887
74,40693,3.1362751423994304,3.1088521270914917,3.0582836418654327,3.0129049483802066,2.8655215379138483,2.7652634389462443,2.543192639729441,2.493864587041652,2.589928577785689,2.5384089088643647,2.904725881096476,2.8204654681381274
75,41235,2.6225803221787114,2.534626423994304,2.539515841936632,2.489186543253827,2.5534164738341047,2.428872597009612,2.42999621751513,2.2472799483802066,2.34811098255607,2.327429690281239,2.2939101993592024,2.4230931826272695
76,41355,2.5035321733713065,2.501551931292275,2.4347632609469563,2.3879716981132075,2.362195176219295,2.389251067995728,2.4273373531505875,2.4275821021715913,2.4469172748309007,2.4188935119259525,2.0893612050551797,2.406311187255251
77,42092,1.8012359825560698,1.836190592737629,1.8790661712353152,1.8036612228551085,1.9822890708437166,1.889562566749733,2.0211819152723387,1.8868369526521893,1.941443796724813,1.83249710751157,1.835567595229619,1.7056503648985404
