,asset_id,axis-0,axis-1,axis-2,axis-3,axis-4,axis-5,axis-6,axis-7,axis-8,axis-9,axis-10,axis-11
0,203,2.8265841936632254,2.9878404236383056,2.978334149163403,2.9428455411178356,2.9354863830544677,2.8083281416874333,2.7538603595585616,2.739831790672837,2.74560564257743,2.784320487718049,2.96374377002492,2.7727616589533643
1,785,3.4455989676041296,3.4426063545745818,3.7793476326094697,3.6340779636881453,3.3961596653613384,3.2806492524029904,3.0047058561765754,2.8433495016019936,2.226053533285867,2.0850335973656104,2.6819152723389106,2.611816927732289
2,1398,2.227755651477394,2.1562666874332503,3.1425774296902813,3.2674550551797794,4.082858668565326,4.214600391598434,4.400743147027412,4.499232378070488,4.203859247063011,4.277194953720185,3.6360359558561766,3.712853773584906
3,1421,1.6477115966536133,1.7084649786400854,1.6610059184763262,1.6687933873264507,1.719751245995016,1.6233646315414738,1.7629216358134567,1.7503281861872553,1.748503693485226,1.7365666162335351,1.6980742702029192,1.6740221164115343
4,1908,1.7724334727661089,1.631569286222855,1.7161356354574582,1.608245817016732,1.695938278746885,1.5951573068707725,1.6621017265930935,1.6076339444642223,1.6518500800996796,1.6181525898896405,1.5910355108579566,1.671491189035244
5,2602,2.3810964756140978,2.407740744037024,2.5143845674617302,2.326684318262727,2.6521393289426842,2.6720974991100035,2.745800329298683,2.734675373798505,2.6000133499466003,2.6485960306158773,2.403435386258455,2.3597699359202564
6,2774,9.298538180847277,8.896393289426843,9.09186432004272,7.861154992880029,8.66135635457458,3.685252758988964,8.585934718761125,6.300223611605554,9.014723878604485,8.459110226059096,9.133950026699893,9.05993569775721
7,2984,2.563434496262015,2.592370505517978,1.9106610448558206,2.001674305802777,2.7836974902100393,2.827952563189747,3.3218560875756498,3.2989720541117835,3.467253693485226,3.4257353595585616,3.2274163403346385,3.194853595585618
8,3600,2.241383721965112,2.2726114720541117,2.1563890619437522,2.089205455678177,2.355709327162691,2.323324581701673,2.510318396226415,2.4967348255606976,2.5268333926664295,2.514885190459238,2.3897739409042362,2.3381541473834107
9,3626,3.2489653791384834,3.2277389640441436,3.1224690726237094,3.069436409754361,2.9385791206835172,2.9411601103595584,2.838354396582414,2.8475324848700607,2.9318318351726593,2.8689202118191526,2.999054378782485,3.0110359558561766
10,3917,4.24186765752937,4.239475792096831,4.996145202919188,4.922909620861517,4.874649563901745,5.478423148807405,5.020503292986828,5.377213866144535,4.970474368102527,5.091191260234959,3.6220463243147027,4.623770692417231
11,4205,4.46434451762193,4.348800729797081,4.321294277322891,3.3375812121751514,4.205188679245283,4.1457035421858315,3.962914960840157,4.107828631185475,4.3419866945532215,4.3677187166251334,4.395831479174083,4.390413625845497
12,4526,2.703864809540762,2.7072134211463155,2.7805991901032394,2.753554423282307,2.572684896760413,2.5383866589533643,2.1902144891420434,2.1808027767888927,1.9736950427198292,1.9079910555357777,2.3459861160555358,2.2713932894268423
13,5099,2.2566415984336063,2.2841647383410466,2.275448335706657,2.1614064168743323,2.346920612317551,2.1003470986116057,2.4239442417230332,2.162263038447846,2.416618458526166,2.175685297258811,2.3746440014239942,2.2333904414382344
14,5311,3.616372597009612,3.220513305446778,4.283380428978284,4.2941716358134565,4.6608835439658245,4.716141197935208,4.68000177999288,4.609002313990744,4.472159798860805,4.439018556425775,4.027439702741189,3.990248976504094
15,5537,1.9350413848344608,2.0197356710573158,2.0749488252046993,2.090234514061944,2.095040494838021,2.0444775720897117,2.1137304200783196,2.074559451762193,2.1600436098255607,2.046124065503738,2.1671691438234246,2.057866456034176
16,6890,2.5364676041295833,2.7303422036311855,2.5241745283018866,2.756074225703097,2.4752914738341047,2.7821066215735137,2.5620883766464932,2.668999199003204,2.6776432894268423,2.5930936276254895,2.7425073424706303,2.5089055268778924
17,7038,3.435859069063724,3.465429200783197,2.5283296991812034,2.557554957280171,2.923805179779281,3.004950605197579,3.7624766375934495,3.720123932004272,4.127091491634033,4.084672036311855,3.984564124243503,3.937249688501246
18,7282,2.867562967248131,2.9335339533641864,2.99874288002848,3.167808828764685,2.9424617301530795,2.964611516553934,2.4911667853328585,2.4176085795656816,2.102199403702385,2.0954131808472765,2.4361427554289783,2.406739498042008
19,7581,2.3801564168743323,2.6973956479174084,2.6966391509433962,2.5068362851548596,2.8362128426486293,2.514067506229975,2.8172002936988254,2.366172347810609,2.851003470986116,2.2379961730153077,2.7624655126379496,2.3329532306870773
20,7619,3.229563456746173,3.2040205589177644,2.085434095763617,2.177248353506586,2.9550718672125313,2.94187766998932,3.943062477750089,3.9279770380918477,4.218772249911001,4.194341847632609,4.047297748309007,3.946327652189391
21,8139,2.271576851192595,2.3112595674617302,1.7928644535421858,1.9392021181915273,2.1304957280170878,2.1518445176219294,2.664610404058384,2.593688812744749,2.826689880740477,2.829760368458526,2.6718026877892487,2.6630695977216092
22,8245,2.756385724457102,2.8042230331078675,2.8008966714133146,2.7125088999644,2.5637682449270205,2.6002692239231044,2.475369348522606,2.4967292630829476,2.3867145781416874,2.55437878248487,2.613685920256319,2.6621573513705945
23,8817,3.1561776877892487,3.1653557760768956,2.871951762192951,2.9924572801708793,2.80813345496618,2.8592971253114987,2.7904670256318975,2.6389785065859734,2.932198958704165,3.0031761747953007,3.049138928444286,3.071700338198647
24,9011,2.8934062388750443,2.889045256318975,2.5307160021359913,2.4807760768956926,1.9382564969740121,2.012804823780705,2.1061543253826986,2.1442684229263085,2.631363474546102,2.620683517265931,2.8539070843716625,2.8185964756140978
25,9077,1.92501223745105,1.888622508009968,1.7287012726949091,1.6753571110715557,1.6177743414026344,1.6204332057671769,1.7609803310786756,1.7702362940548237,1.9254294232823068,1.9122797258810964,1.9647338910644356,1.9611516553933783
26,9223,4.504327607689569,4.357633944464222,4.287769223923104,4.303232912068352,5.082919855820577,4.974318040227839,5.157228996084016,5.357077696689213,5.046118503025988,5.3019034798860805,4.507670656817373,5.02686120505518
27,9409,3.603061587753649,3.586307404770381,3.5421524563901743,3.5270336418654327,3.5293420701317193,3.49999443752225,3.4059663136347456,3.253865922036312,3.0378470986116057,2.926452919188323,3.0232289070843716,2.970062744749021
28,9805,7.81253893734425,12.694870283018869,3.913503470986116,12.472065236739054,6.463081835172659,12.460345096119616,10.689763928444286,12.406533686365254,12.54433294766821,12.070843716625134,12.854429957280171,10.647984158063368
29,9891,2.200104574581702,2.07375845496618,2.2259812210751155,2.0329632431470275,2.220808116767533,1.9742679779280883,2.211824715201139,2.0600246974012104,2.1692272605909575,1.9989709416162336,2.1657173371306513,2.1184474012103953
30,10133,3.6402022516909933,5.18002959238163,4.853612273050908,5.212848211107156,5.372101949092204,4.83627959238163,6.107339133143467,4.459777723389107,6.095518867924528,4.091213510145959,5.663486783552866,3.2036701228195086
31,10198,2.7163525720897117,2.794794633321467,2.3699103328586686,2.290578275186899,2.4204065058739763,2.372012949448202,2.799628426486294,2.7034643111427554,3.0128548860804556,2.9488530170879317,3.062438812744749,2.929617969028124
32,10325,3.3952362940548237,3.4085973656105377,3.4044644446422216,3.4564847365610536,3.3779203008187966,3.2820343093627624,3.2870461018155925,3.4157284620861517,3.1336051530793876,3.2613641420434316,3.0469695621217516,3.263505695977216
33,10781,4.6741945532217875,4.139006318974724,4.451812255250979,4.531355687077252,4.064780615877536,4.307649519401922,4.118419588821645,4.173488118547525,3.9747797258810964,4.310753381986472,4.249493814524742,4.531199937700249
34,11061,2.431553711285155,2.2988552420790316,2.7763438946244214,2.772561409754361,2.8414582591669633,3.0263327696689215,2.93250489498042,3.0303822534709863,2.95500511747953,2.9603339711641152,2.6414704966180134,2.251184807760769
35,11446,3.4387237451050194,3.9143489676041296,3.830055179779281,3.842003381986472,3.9534587486650055,3.8185797881808474,3.8877825738697047,4.037413225347098,3.583865477038092,4.0803833659665365,4.038242034531862,4.070504405482378
36,11458,2.293943574225703,1.933072267710929,2.013861694553222,2.069330722677109,2.102249466002136,2.0264773940904237,2.0010290583837667,2.1552209416162333,1.873008632965468,2.2220986116055537,1.8504861605553578,2.216697445710217
37,12128,5.7205744927020294,5.763183072267711,5.064079743681026,5.42875578497686,4.387671324314702,4.377870238519046,3.204176308294767,2.7026744393022426,4.321383276966892,4.3386714578141685,5.382464845140619,5.454510056959772
38,12256,1.7976704343182628,1.7655304378782486,1.5326628693485227,1.4963287646849412,1.7535822356710573,1.7504116233535065,1.995377580989676,1.9825950071199716,2.036996039515842,2.0394769045923815,1.8986683428266287,1.8922826183695265
39,12299,2.1626524118903525,2.177381852972588,2.0014073068707727,1.9975469473122107,2.034932360270559,1.9815548237807048,2.084076851192595,2.066688545745817,2.1988474546101817,2.1684207013171948,2.1591424884300463,2.1177687789248845
40,12353,2.2429078408686367,2.2872074136703455,2.191199047703809,2.270942728729085,2.212186276254895,2.242679779280883,2.1436621128515485,2.1015319063723745,2.1060208259166964,2.0515530437878247,2.2002158241367034,2.178266286934852
41,12425,1.9962675774296903,1.9785232734069065,1.9424061053755786,1.8847343360626558,1.870249644001424,1.8255940726237094,1.8782206746173016,1.777317328230687,1.895875978996084,1.8222065236739053,1.9019279547881809,1.9053544410822356
42,12849,3.59812210751157,3.458259166963332,3.4196500088999646,3.449932137771449,2.97749421502314,3.0194575471698113,1.8432104396582414,2.097649296902812,2.289805090779637,2.541306959772161,3.1831501423994304,3.270547792808829
43,13063,2.6221631363474547,2.533808739765041,2.492613029547882,2.4278324136703455,2.528385323958704,2.4114175418298327,2.5625444998220006,2.3824870950516197,2.5312055001779994,2.388249822000712,2.5362284175863294,2.4529915005339977
44,13375,2.9847421235315057,3.021543476326095,3.435503070487718,3.2599067728729083,3.644490922036312,3.6485960306158773,3.608379316482734,3.62939435742257,3.143584238163047,3.4040973211107155,2.832196733713065,2.807866456034176
45,14099,2.0118369526521893,2.0407840868636526,1.9411601103595586,1.981677198291207,1.9437188501245994,1.9712642399430402,1.901944642221431,1.9209015663937343,1.8513928444286223,1.8562210751156996,1.8983624065503737,1.896137415450338
46,14585,3.542002269490922,4.404675818796725,3.4868892399430402,3.6839678266286935,3.838248709505162,3.2027912513349945,3.981293387326451,3.2194675596297615,4.214605954076184,3.7679834905660377,4.508560653257387,3.926425106799573
47,14647,3.427309540761837,3.143623175507298,3.059451762192951,2.594250622997508,3.1850858846564614,3.2302087041651832,3.5218549750800996,3.508327029191883,3.6140363563545748,3.572195398718405,3.526054645781417,3.5804779280882877
48,15086,3.7213532395870415,3.7690236739053042,3.381508098967604,3.375177999288003,2.9607678444286223,2.8062199626201494,3.2767833303666785,3.2309818885724457,3.5994682271270917,3.556003025987896,3.6714633766464932,3.6667352705589176
49,15351,3.4558561765752938,3.29936142755429,3.319508721965112,2.6835840156639374,3.3851626468494125,3.5232010946956214,3.4441749733001066,3.4482689569241725,3.3882220096119617,3.534748798504806,3.337392087931648,3.523456968672125
50,15940,2.5084271537913847,2.617941215735137,3.162135101459594,3.141064435742257,3.675451673193307,3.619459772160911,3.730737139551442,3.743998086507654,3.7108290316838732,3.607823068707725,3.2276110270558918,3.148000845496618
51,15950,2.4344906995372018,2.450544010323959,2.466130072979708,2.489002981488074,2.6215902011391954,2.48560987006052,2.626207057671769,2.5046557938768244,2.4437855998576006,2.471809362762549,2.4347354485582056,2.453914871840513
52,16268,2.100374911000356,2.099229040583838,2.0439101993592024,2.051508543965824,2.0769068173727305,2.0542230331078675,2.0253370861516555,1.9742957903168388,2.0348711730153077,1.9470507742969028,2.068568663225347,1.9752080366678533
53,16422,2.2827240566037736,2.2211363029547884,2.274246840512638,2.1050918921324313,2.0619882520469917,2.0758833214667143,2.237756986472054,2.154698068707725,2.1887793698825204,2.1253448736205054,2.1869048148807404,2.1725647472410112
54,16807,1.965746262014952,1.9506496974012104,1.9390352438590246,1.902623264506942,1.9339010768956924,1.938996306514774,1.9397138661445354,1.893689925240299,1.895375355998576,1.8093683250266999,1.8653212887148451,1.8047236561053757
55,16941,2.523507030971876,2.4750912246351016,2.9215857511569956,2.8804122908508365,3.0772906283374866,3.020497730509078,3.01062989498042,2.952134878960484,2.5956579298682807,2.577680001779993,2.162179601281595,2.1979018333926663
56,17520,2.132765218939124,2.3550307048771804,2.093254939480242,2.2879639106443572,2.7270269668921325,2.8523273406906373,3.1064101993592024,3.1876001245995016,3.2072412335350657,3.231560386258455,2.8816360359558564,2.923899741901032
57,17573,2.584432849768601,2.5295311943752226,2.4921513438946246,2.4325327073691705,2.4996440014239942,2.406305624777501,2.4488585795656816,2.4027122641509435,2.4682883143467427,2.400681959772161,2.479073958704165,2.3815192239231044
58,17590,8.284292675329299,8.272344473122107,8.181325649697401,8.186009255962976,7.464071956212175,7.458676352794589,5.2886536578853685,5.075722009611962,4.44187766998932,4.4514228818084725,7.347960795656817,7.299600614097543
59,17758,3.455205366678533,3.279019446422214,3.3365855286578854,3.0888105197579208,3.3522327785688857,3.068446288714845,3.2751479619081523,3.0810174884300463,3.2377069241723033,2.8515374688501245,3.1642265930936277,3.2493102527589888
60,18036,1.9521682538269847,2.1806525898896405,3.103940459238163,3.1679645781416874,3.7830856176575294,3.7674773050907797,3.8164493592025632,4.06684985760057,3.894140485938056,3.931364587041652,3.2267265930936277,3.2463843894624422
61,18120,4.802292853328587,4.321728150587398,4.5164482467070135,4.665366901032396,4.662424350302599,3.8717070131719473,4.260118147027412,4.387843761124955,4.55625333748665,4.4785788981844075,4.689457992168031,4.603272961908153
62,18216,3.189079743681025,3.1274697401210396,2.952179378782485,2.9102716714133146,2.8870372018511925,2.867123531505874,2.652000266998932,2.7373843004627982,2.869126023495906,2.801375044499822,2.9744737896048417,2.9603450961196156
63,18617,2.742729841580634,2.7633888839444642,2.9900932271270917,2.9344016998932005,2.97124199003204,2.9500378248487005,2.6492190281238877,2.6037847098611606,2.121134077963688,2.022956345674617,2.274736338554646,2.1683483891064435
64,18639,2.510763394446422,2.57563300996796,2.948174394802421,2.9645725792096833,3.1087853773584904,3.121389951940192,3.067979040583838,2.9853984959060162,2.8393055802776788,2.8144746796012816,2.2616533908864365,2.3377147116411536
65,19114,2.827240566037736,2.8220118369526523,2.9205121929512283,2.665873086507654,2.8031327874688503,2.443930224279103,2.6229641331434674,2.5036601103595584,2.7316549483802066,2.6099034353862582,2.707747419010324,2.5271003915984336
66,19150,2.7253637860448556,2.745077207191171,2.556959772160911,2.5367123531505875,2.5433428266286935,2.5176330544677823,2.606059763260947,2.5558862139551444,2.6465323513705945,2.6449526076895693,2.711997152011392,2.6635257208971166
67,19469,2.564502491990032,2.2031639373442506,3.2312655749377,3.058339266642933,3.7017232556069777,3.607695131719473,3.793381763972944,3.7409053488786044,3.5884211463154148,3.5175329298682807,2.929228595585618,2.9157228996084017
68,19656,3.31936409754361,3.205121929512282,3.2699581701673193,3.1527456390174438,3.4598222232111073,3.4069675596297615,3.4968182627269493,3.4777055891776434,3.4100992346030616,3.4008988964044145,3.268701050195799,3.224145603417586
69,19926,5.116044410822357,5.1000022249911,3.7247185386258455,3.228367524029904,3.6842848878604486,3.3782707369170524,5.047714934140264,4.82563857244571,5.486839177643289,5.360715557137771,5.564018556425775,5.4903936009255965
70,20362,2.196800462798149,2.1695109469562124,2.0566593983624064,2.0377135991456035,2.026811142755429,2.074125578497686,2.0667163581345673,2.08624065503738,2.229313145247419,2.1155938501245997,2.1951984692061233,2.151610893556426
71,20437,3.372736071555714,3.363569108223567,4.152968138127448,4.135246084015664,4.44248398006408,4.41499421502314,4.431965334638662,4.356727260590958,4.0034320487718045,4.0030871751512995,2.8790606087575648,3.0780860626557494
72,20520,3.2662257475970096,3.3283363741545036,3.032384745461018,3.005395603417586,3.0730909576361696,2.9300351548593806,3.1567061231755074,3.1236093805624776,3.264134255962976,3.184190325738697,3.4177754538981846,3.3179178533285865
73,20642,2.4153835884656463,2.4197111961552156,2.4758365966536133,2.562622374510502,2.622569197223211,2.562060564257743,2.5562144001423994,2.5409064613741545,2.3419143823424706,2.4217693129227484,2.063556870772517,2.065581612673549
74,20774,4.389139818440726,4.52999288002848,3.9806537023851907,3.568507475970096,3.519257297970808,3.054289782840869,4.163347721609114,3.715501512993948,4.505167541829833,4.172420122819509,4.620316393734425,4.2666206835172655
75,21084,2.27938100747597,2.3112873798504805,2.2454053933784266,2.247830633677465,2.385290583837665,2.2013394446422216,2.510323958704165,2.4143489676041296,2.5781583748665007,2.542013394446422,2.4617857778568886,2.4271537913848347
76,21252,5.754249733001068,5.627402990388038,6.699220140619437,4.956017488430046,6.46376601993592,6.082780793876824,6.23748998754005,6.60560364008544,6.528285199359202,6.7488930669277325,5.771565726237095,6.124137815948736
77,21675,3.951128070487718,3.974178978284087,3.7113463421146315,3.7004772605909575,3.0066360359558564,3.0013516820932717,2.0489720541117835,2.0471809362762547,2.9355531327874687,2.949692951228195,3.562995060519758,3.6411367479530083
